CandidateCode,UniversityName,UniversityCountry,PreviousQEISessionName,PreviousQEISessionStanding
1521712992,Université Laval Faculté de Médecine,CANADA,,
1474481320,Université de Montréal Faculté de Médecine,CANADA,,
1570865690,"Leicester Medical School, University of Leicester",UNITED KINGDOM,,
1737824862,Kasturba Medical College Manipal,INDIA,,
1938307345,Gulf Medical University College of Medicine,UNITED ARAB EMIRATES,,
1947937710,"Xavier University School of Medicine, Aruba",ARUBA,,
1773649593,University of Transkei Faculty of Health Sciences,SOUTH AFRICA,,
1227366876,Université de Montréal Faculté de Médecine,CANADA,,
1329151745,Dnipropetrovsk Medical Academy of Health Ministry of Ukraine,UKRAINE,,
1881404716,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
1200848743,University of Ottawa Faculty of Medicine,CANADA,,
2010960381,St. George's University School of Medicine,GRENADA,MCCQE Part I April 2018,Fail
1543491671,McGill University Faculty of Medicine,CANADA,,
1714231708,Cairo University Faculty of Medicine,EGYPT,,
1466770695,"Norwich Medical School, University of East Anglia",UNITED KINGDOM,,
1997750309,"Cumming School of Medicine, University of Calgary",CANADA,,
1952510615,University of Toronto Faculty of Medicine,CANADA,,
1933844777,University of Medicine and Pharmacy of Ho Chi Minh City,VIET NAM,,
1372738500,Dhaka Medical College and Hospital,BANGLADESH,,
1567701932,University of British Columbia Faculty of Medicine,CANADA,,
1395062010,Windsor University School of Medicine,SAINT KITTS AND NEVIS,MCCQE Part I April 2018,Fail
1592880575,Liaquat University of Medical & Health Sciences Jamshoro,PAKISTAN,,
1568313894,University of Lagos College of Medicine,NIGERIA,MCCQE Part I July 2019,Fail
1908924863,Université Laval Faculté de Médecine,CANADA,,
1390930031,Isra University Faculty of Medicine and Allied Medical Sciences,PAKISTAN,MCCQE Part I July 2019,Fail
1880260630,"Cumming School of Medicine, University of Calgary",CANADA,,
1153115118,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1021237772,Université de Montréal Faculté de Médecine,CANADA,,
1115390591,University of Ibadan College of Medicine,NIGERIA,,
1278807162,"University of the West Indies Faculty of Medicine St. Augustine, Tri",TRINIDAD AND TOBAGO,,
1669971423,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1121613360,Goa Medical College,INDIA,,
1920263454,Universidad Mayor de San Simón Facultad de Medicina,BOLIVIA,,
1898752232,Kasturba Medical College Mangalore,INDIA,,
1536819238,Université Laval Faculté de Médecine,CANADA,,
1204595085,Ross University School of Medicine,DOMINICA,,
1184331032,Pondicherry Institute of Medical Sciences and Research,INDIA,,
1942658515,"Cumming School of Medicine, University of Calgary",CANADA,,
1686812644,Alexandria University Faculty of Medicine,EGYPT,,
1345483084,Maharani Laxmi Bai Medical College,INDIA,,
1810524503,Université Laval Faculté de Médecine,CANADA,,
1171781263,University of Nairobi School of Medicine,KENYA,,
1971479526,University of Port Harcourt College of Health Sciences,NIGERIA,,
1587600940,Medical University of the Americas (Nevis),SAINT KITTS AND NEVIS,,
1041632472,University of British Columbia Faculty of Medicine,CANADA,,
1273638982,Faculdade de Ciências Médicas da Santa Casa de São Paulo (FCMSCSP),BRAZIL,MCCQE Part I August 2019,Fail
1925813560,University of the Free State Faculty of Health Sciences,SOUTH AFRICA,,
1736105907,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1061745262,Sri Guru Ram Das Institute of Medical Sciences & Research,INDIA,,
1704188101,Poznan University of Medical Sciences Center for Medical Education i,POLAND,MCCQE Part I July 2019,Fail
1554471134,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1630646040,Iran University of Medical Sciences (IUMS) School of Medicine,IRAN,MCCQE Part I Fall 2015,Fail
1199854957,Islamic Azad University Mashhad Branch Faculty of Medicine,IRAN,MCCQE Part I August 2019,Fail
1630066140,Shadan Institute of Medical Sciences Teaching Hospital & Research Ce,INDIA,,
1590266588,Tanta University Faculty of Medicine,EGYPT,,
1859626929,All Saints University College of Medicine,SAINT VINCENT AND THE,,
1595200295,University of Aleppo Faculty of Medicine,SYRIA,,
1647354734,University of British Columbia Faculty of Medicine,CANADA,,
1887512637,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1488466885,Faculté de Médecine de Tunis,TUNISIA,,
1646028869,University of Toronto Faculty of Medicine,CANADA,,
1687667270,University of Zimbabwe College of Health Sciences,ZIMBABWE,,
1304511553,Sultan Qaboos University College of Medicine,OMAN,,
1305352262,Queen's University Faculty of Health Sciences,CANADA,,
1657929748,McGill University Faculty of Medicine,CANADA,,
1988858005,Hamdard College of Medicine & Dentistry,PAKISTAN,,
1413181288,"?stanbul Üniversitesi, Cerrahpasa T?p Fakültesi",TURKEY,,
1057290404,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1328040802,University of Tripoli Faculty of Medicine,LIBYA,,
1902203511,"Cumming School of Medicine, University of Calgary",CANADA,,
1562354602,Amrita School of Medicine,INDIA,,
1207628562,Universitatea de Medicin? ?i Farmacie Victor Babe? Facultatea de Med,ROMANIA,,
1661956293,Ladoke Akintola University of Technology (LAUTECH) College of Health,NIGERIA,MCCQE Part I April 2019,Fail
1557160436,St. George's University School of Medicine,GRENADA,,
1589730628,University of British Columbia Faculty of Medicine,CANADA,,
1278677577,Pt. B.D.S. Postgraduate Institute of Medical Sciences,INDIA,,
1065190084,Sefako Makgatho Health Science University,SOUTH AFRICA,,
1326106763,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1013179427,Royal College of Surgeons in Ireland - Medical University of Bahrain,BAHRAIN,,
1007043581,University College Cork School of Medicine,IRELAND,,
1347984682,University of British Columbia Faculty of Medicine,CANADA,,
1058172411,University of Ottawa Faculty of Medicine,CANADA,,
1248298010,University of Ottawa Faculty of Medicine,CANADA,,
1380630203,University of British Columbia Faculty of Medicine,CANADA,,
200453182,Universidad de San Carlos Facultad de Ciencias Médicas,GUATEMALA,MCCQE Part I Spring 2016,Fail
1467108372,"Cumming School of Medicine, University of Calgary",CANADA,,
1620510314,University of Santo Tomas Faculty of Medicine and Surgery,PHILIPPINES,,
1665131389,Université de Montréal Faculté de Médecine,CANADA,,
1703654085,University of the Free State Faculty of Health Sciences,SOUTH AFRICA,,
1242322039,Ross University School of Medicine,BARBADOS,,
1384134870,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1102069776,Kasturba Medical College Mangalore,INDIA,,
1088494189,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1771180303,Isra University Faculty of Medicine and Allied Medical Sciences,PAKISTAN,,
1403197782,University of British Columbia Faculty of Medicine,CANADA,,
1375874226,McGill University Faculty of Medicine,CANADA,,
1122926817,Queen's University Faculty of Health Sciences,CANADA,,
1899831720,Semmelweis University Faculty of Medicine,HUNGARY,,
1992358563,Université de Lubumbashi Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1022417357,Cardiff University School of Medicine,UNITED KINGDOM,,
1059543660,"University of the West Indies Faculty of Medicine St. Augustine, Tri",TRINIDAD AND TOBAGO,,
1256059031,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1638467949,University of Tripoli Faculty of Medicine,LIBYA,,
1074639550,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,MCCQE Part I April 2019,Fail
1603743980,Windsor University School of Medicine,SAINT KITTS AND NEVIS,MCCQE Part I Fall 2017,Fail
1340167484,"Far Eastern University Institute of Medicine, Nicanor Reyes Medical",PHILIPPINES,,
1387972349,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I October 2018,Fail
1969042868,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1377947221,Université de Montréal Faculté de Médecine,CANADA,,
1014905632,Government Medical College Amritsar,INDIA,MCCQE Part I July 2019,Fail
1292067533,Dalhousie University Faculty of Medicine,CANADA,,
2007957868,St. Matthew's University School of Medicine (Grand Cayman),CAYMAN ISLANDS,,
1695317396,University of Benin School of Medicine,NIGERIA,,
1666854294,McGill University Faculty of Medicine,CANADA,,
2010958556,Lagos State University College of Medicine,NIGERIA,MCCQE Part I Spring 2017,Fail
2005975311,Tehran University of Medical Sciences School of Medicine,IRAN,,
1457005469,Universidad Nacional Autónoma de Honduras Facultad de Ciencias Médic,HONDURAS,,
1236273692,Ahvaz Jondishapour University of Medical Sciences,IRAN,,
1210963581,University of Sharjah College of Medicine,UNITED ARAB EMIRATES,,
1697836665,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1408479993,University of Ottawa Faculty of Medicine,CANADA,,
2009963681,King Abdulaziz University College of Medicine,SAUDI ARABIA,MCCQE Part I July 2019,Fail
1301784953,,,,
1170834558,Université Laval Faculté de Médecine,CANADA,,
1016960814,Beirut Arab University Faculty of Medicine,LEBANON,,
1177105450,Sultan Qaboos University College of Medicine,OMAN,,
1360297557,University of Belgrade Faculty of Medicine,SERBIA,,
2012959991,Saba University School of Medicine,SABA,MCCQE Part I October 2018,Fail
200062849,Medical University 'Prof. Dr. Paraskev Stoyanov' Varna Faculty of Me,BULGARIA,MCCQE Part I October 2018,Fail
1969763100,University of Lagos College of Medicine,NIGERIA,,
1461465137,University of Ottawa Faculty of Medicine,CANADA,,
1523513431,Isra University Faculty of Medicine and Allied Medical Sciences,PAKISTAN,MCCQE Part I July 2019,Fail
2009988496,State University of Medicine and Pharmacy Nicolae Testemitanu,MOLDOVA,,
1192620820,University of Lagos College of Medicine,NIGERIA,MCCQE Part I August 2019,Fail
9662049,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1869551093,Kansas City University of Medicine & Biosciences College of Osteopat,USA,,
1874946245,Ibn Sina National College for Medical Studies Faculty of Medicine,SAUDI ARABIA,,
1877403516,Saint James School of Medicine St. Vincent and the Grenadines,SAINT VINCENT AND THE,,
1504030502,University College Cork School of Medicine,IRELAND,,
1227599123,Hubei Medical University,CHINA,,
1227599123,Hubei Medical University,CHINA,,
1942549023,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,,
1607812781,University of Kwazulu-Natal College of Health Sciences,SOUTH AFRICA,,
1419205753,University of Rochester School of Medicine and Dentistry,USA,,
1221379340,Jordan University of Science and Technology Faculty of Medicine,JORDAN,,
1459226281,Atlantic University School of Medicine,SAINT LUCIA,MCCQE Part I October 2018,Fail
1995714490,"Escola de Medicina Souza Marques (EMSM), Fundação Tecnico Educação S",BRAZIL,,
1709481688,Al-Imam Muhammad Bin Saud Islamic University College of Medicine,SAUDI ARABIA,,
1539462602,Hawassa University College of Medicine and Health Science,ETHIOPIA,,
1128411790,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1652501708,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1410062144,University of Saskatchewan College of Medicine,CANADA,,
1533453639,University of British Columbia Faculty of Medicine,CANADA,,
1862739315,Universidade Federal de Goiás (UFG) Faculdade de Medicina Goiânia,BRAZIL,,
1882966443,St. George's University School of Medicine,GRENADA,,
1340817608,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1080930495,University of British Columbia Faculty of Medicine,CANADA,,
1523884985,Université de Montréal Faculté de Médecine,CANADA,,
1164257090,"University of the West Indies Faculty of Medical Sciences, Jamaica",JAMAICA,,
1408061924,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1624179805,Baba Raghav Das Medical College,INDIA,,
1422358620,"Cumming School of Medicine, University of Calgary",CANADA,,
1197463374,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
1957199217,Université de Montréal Faculté de Médecine,CANADA,,
1763316617,Université de Montréal Faculté de Médecine,CANADA,,
1123150012,University of Ottawa Faculty of Medicine,CANADA,,
2010949530,Ain Shams University Faculty of Medicine,EGYPT,MCCQE Part I April 2018,Fail
1565311758,Université de Montréal Faculté de Médecine,CANADA,,
1728257213,Université de Montréal Faculté de Médecine,CANADA,MCCQE Part I April 2019,Fail
1073474467,Shandong First Medical University,CHINA,,
1629527556,University of Ottawa Faculty of Medicine,CANADA,,
1242118933,Kathmandu Medical College,NEPAL,MCCQE Part I April 2019,Fail
1789160798,University of Ottawa Faculty of Medicine,CANADA,,
1035595329,,,,
1835929654,"Cumming School of Medicine, University of Calgary",CANADA,,
1317057074,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1358062435,University of Crete Faculty of Medicine,GREECE,,
1946837779,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I April 2018,Fail
1878286078,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I August 2019,Fail
1824492332,Universidad Popular Autónoma del Estado de Puebla Facultad de Medici,MEXICO,,
1817881879,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1577338223,Shiraz University of Medical Sciences School of Medicine,IRAN,,
1711237676,"All Saints University School of Medicine, Dominica",DOMINICA,,
2009966413,Universidad Central del Este (UCE) Facultad de Medicina,DOMINICAN REPUBLIC,,
1563722609,University of British Columbia Faculty of Medicine,CANADA,,
1233520615,University of British Columbia Faculty of Medicine,CANADA,,
1442435270,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1968505709,"Obafemi Awolowo College of Health Sciences, Olabisi Onabanjo Univers",NIGERIA,,
1291739521,Université de Montréal Faculté de Médecine,CANADA,,
1449352704,University of British Columbia Faculty of Medicine,CANADA,,
1494248840,University of Ottawa Faculty of Medicine,CANADA,,
1330572707,University of Lagos College of Medicine,NIGERIA,,
1525350408,University of Science and Technology College of Medical Sciences,YEMEN,,
1877581006,Mashhad University of Medical Sciences Faculty of Medicine,IRAN,,
2009958872,Kuban State Medical University,RUSSIA,MCCQE Part I October 2018,Fail
1465334818,Al-Imam Muhammad Bin Saud Islamic University College of Medicine,SAUDI ARABIA,,
1085278339,University of Sharjah College of Medicine,UNITED ARAB EMIRATES,,
1726594375,University of Sharjah College of Medicine,UNITED ARAB EMIRATES,,
1613644154,University of Nigeria Faculty of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1932766807,Saint James School of Medicine St. Vincent and the Grenadines,SAINT VINCENT AND THE,MCCQE Part I July 2019,Fail
1344655838,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1362439359,University of Ottawa Faculty of Medicine,CANADA,,
1970434543,Shaheed Suhrawardy Medical College,BANGLADESH,,
1980032363,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1059302332,Faculté de Médecine 'Ibn El Jazzar' de Sousse,TUNISIA,,
1671869072,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1042580793,Chittagong Medical College and Hospital,BANGLADESH,,
1233508209,University of the Free State Faculty of Health Sciences,SOUTH AFRICA,,
1425378096,Université de Montréal Faculté de Médecine,CANADA,,
1483311105,,,,
1042635162,University of Ottawa Faculty of Medicine,CANADA,,
1731528214,Alfaisal University College of Medicine,SAUDI ARABIA,,
1551462645,Semmelweis University Faculty of Medicine,HUNGARY,,
1578300964,University of Toronto Faculty of Medicine,CANADA,,
1229067252,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1218603527,Abia State University Faculty of Medicine,NIGERIA,,
1093392214,"Edinburgh Medical School, College of Medicine and Veterinary Medicin",UNITED KINGDOM,,
1252576589,"Cumming School of Medicine, University of Calgary",CANADA,,
1638095050,Universidad Central del Este (UCE) Facultad de Medicina,DOMINICAN REPUBLIC,,
2008979771,University of Pretoria School of Medicine,SOUTH AFRICA,,
1256140755,"Cumming School of Medicine, University of Calgary",CANADA,,
1089707583,Alfaisal University College of Medicine,SAUDI ARABIA,,
1174439208,"Cumming School of Medicine, University of Calgary",CANADA,,
1085252547,St. George's University School of Medicine,GRENADA,,
1905832637,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1601505019,University of Saskatchewan College of Medicine,CANADA,,
1198195438,International Medical University Faculty of Medicine and Health,MALAYSIA,,
1291852710,Dalhousie University Faculty of Medicine,CANADA,,
1653554483,University of British Columbia Faculty of Medicine,CANADA,MCCQE Part I October 2018,Fail
1856665879,University of Ottawa Faculty of Medicine,CANADA,,
1421595652,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1977420414,Universidad de San Martin de Porres Facultad de Medicina Humana,PERU,MCCQE Part I October 2018,Fail
1480657591,Université de Montréal Faculté de Médecine,CANADA,,
1679009267,Medical University of Lublin,POLAND,,
1198184251,Université Laval Faculté de Médecine,CANADA,,
1625553480,University of Tripoli Faculty of Medicine,LIBYA,,
1112821203,University of Toronto Faculty of Medicine,CANADA,,
1963401755,Army Medical College,PAKISTAN,,
1963401755,Army Medical College,PAKISTAN,,
9792763,University of Nigeria Faculty of Medicine,NIGERIA,MCCQE Part I Fall 2016,Fail
1319783606,"Cumming School of Medicine, University of Calgary",CANADA,,
1404026477,Government Medical College Kozhikode,INDIA,,
1384776760,McGill University Faculty of Medicine,CANADA,,
1257831502,University College Cork School of Medicine,IRELAND,,
1006368714,"Max Rady College of Medicine, University of Manitoba",CANADA,MCCQE Part I April 2019,No Standing
1908825253,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1664429932,"Obafemi Awolowo College of Health Sciences, Olabisi Onabanjo Univers",NIGERIA,,
1713967989,Nishtar Medical University,PAKISTAN,,
1632565173,Jagiellonian University Medical College,POLAND,MCCQE Part I April 2018,Fail
1666162686,Alexandria University Faculty of Medicine,EGYPT,,
1666162686,Alexandria University Faculty of Medicine,EGYPT,,
1462309584,Dayanand Medical College,INDIA,,
1746661221,University of Ottawa Faculty of Medicine,CANADA,,
1118469029,Women Medical & Dental College,PAKISTAN,,
1881214678,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1287167075,"Edinburgh Medical School, College of Medicine and Veterinary Medicin",UNITED KINGDOM,,
1684609654,"Cumming School of Medicine, University of Calgary",CANADA,,
1565339800,University of Toronto Faculty of Medicine,CANADA,,
1368814603,Dow International Medical College (DIMC),PAKISTAN,,
1706487318,Kuwait University Faculty of Medicine,KUWAIT,,
1404350389,Ambrose Alli University College of Medicine,NIGERIA,,
1963549051,Université Laval Faculté de Médecine,CANADA,,
1498499052,University of Queensland Faculty of Medicine,AUSTRALIA,,
1634679326,Umm Al-Qura University Faculty of Medicine,SAUDI ARABIA,,
1547717603,"Cumming School of Medicine, University of Calgary",CANADA,,
1317013654,People's Friendship University of Russia Faculty of Medicine,RUSSIA,,
1754535376,Universidad de Guanajuato División de Ciencias de la Salud,MEXICO,,
1807605595,,,,
1613682546,McGill University Faculty of Medicine,CANADA,,
1233224872,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1457574934,University of Toronto Faculty of Medicine,CANADA,,
1346199275,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
2012955609,"Far Eastern University Institute of Medicine, Nicanor Reyes Medical",PHILIPPINES,MCCQE Part I October 2018,Fail
1270649336,,,MCCQE Part I October 2018,Fail
1562658498,Imam Abdulrahman Bin Faisal University College of Medicine,SAUDI ARABIA,,
1232002114,University of Toronto Faculty of Medicine,CANADA,,
1741222409,Université de Montréal Faculté de Médecine,CANADA,,
1141552413,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,MCCQE Part I April 2019,Fail
1267969119,"Cumming School of Medicine, University of Calgary",CANADA,,
1879022645,"Faculté de Médecine de Bujumbura, Université du Burundi",BURUNDI,,
1252905633,Medical University of the Americas (Nevis),SAINT KITTS AND NEVIS,,
1611099545,"Mahatma Gandhi Mission's Medical College, Aurangabad",INDIA,,
1551381030,University College Cork School of Medicine,IRELAND,,
1852719689,Kermanshah University of Medical Sciences School of Medicine,IRAN,,
1668187798,University of Toronto Faculty of Medicine,CANADA,MCCQE Part I April 2019,Pass
1076642784,Avalon University School of Medicine,CURACAO,,
1874567677,Dayanand Medical College,INDIA,,
1120277182,University of Ottawa Faculty of Medicine,CANADA,,
2008985026,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I Spring 2017,Fail
1052783146,Université Laval Faculté de Médecine,CANADA,MCCQE Part I April 2019,Fail
1876096033,Ahvaz Jondishapour University of Medical Sciences,IRAN,,
1288129908,St. George's University School of Medicine,GRENADA,,
1517404958,University of British Columbia Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1398593176,University of Nigeria Faculty of Medicine,NIGERIA,MCCQE Part I October 2018,Fail
1437353788,National University of Science and Technology College of Medicine an,OMAN,MCCQE Part I July 2019,Fail
1870711808,Hamdard College of Medicine & Dentistry,PAKISTAN,,
1699718813,Jagiellonian University Medical College,POLAND,,
1726034201,Northern Ontario School of Medicine,CANADA,,
1594668418,Université de Montréal Faculté de Médecine,CANADA,,
2009996557,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1197847500,University of Benin School of Medicine,NIGERIA,MCCQE Part I August 2019,Fail
1230729534,Université de Montréal Faculté de Médecine,CANADA,,
1964458259,Université de Montréal Faculté de Médecine,CANADA,,
1789364038,"Sackler School of Medicine, Tel Aviv University",ISRAEL,,
1735839787,Université de Montréal Faculté de Médecine,CANADA,,
1030172626,Université de Montréal Faculté de Médecine,CANADA,,
1527014270,Guru Gobind Singh Medical College,INDIA,,
1229742259,Kuwait University Faculty of Medicine,KUWAIT,,
1089596479,Sefako Makgatho Health Science University,SOUTH AFRICA,,
1845669991,University of Tripoli Faculty of Medicine,LIBYA,,
1257083235,University College Cork School of Medicine,IRELAND,,
1578823551,Nnamdi Azikiwe University College of Health Sciences,NIGERIA,,
1223149780,Shiraz University of Medical Sciences School of Medicine,IRAN,,
1829214649,Université de Montréal Faculté de Médecine,CANADA,,
1775822554,University of Ottawa Faculty of Medicine,CANADA,,
1586317727,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
2010963721,University of Benin School of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1791550739,Université de Montréal Faculté de Médecine,CANADA,,
1434452740,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1772582620,Tongji Medical College of Huazhong University of Science & Technolog,CHINA,,
1663767868,University of Toronto Faculty of Medicine,CANADA,,
1093532578,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
2011974323,Cairo University Faculty of Medicine,EGYPT,MCCQE Part I April 2019,Fail
1043331098,Sylhet M.A.G. Osmani Medical College,BANGLADESH,,
1188216181,LAU Gilbert and Rose-Marie Chagoury School of Medicine,LEBANON,,
1778325019,Sefako Makgatho Health Science University,SOUTH AFRICA,,
1773277205,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1777193251,University College of Medicine & Dentistry Lahore,PAKISTAN,,
1307886993,Sher-E-Bangla Medical College,BANGLADESH,,
1819960489,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
2012947705,Our Lady of Fatima University College of Medicine,PHILIPPINES,MCCQE Part I April 2019,Fail
1985751690,University of British Columbia Faculty of Medicine,CANADA,,
1370197864,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1808141558,Karachi Medical and Dental College,PAKISTAN,,
1943628470,Al Neelain University Faculty of Medicine,SUDAN,,
1956043128,Urmia University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I October 2018,Fail
1761376473,Kumudini Women's Medical College,BANGLADESH,,
1659948959,University of British Columbia Faculty of Medicine,CANADA,,
1090930694,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1336612363,Cairo University Faculty of Medicine,EGYPT,MCCQE Part I August 2019,Fail
200393642,Sefako Makgatho Health Science University,SOUTH AFRICA,MCCQE Part I Fall 2008,Fail
1364778661,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1943562363,University of Damascus Faculty of Medicine,SYRIA,,
1743919886,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1276591252,Herat University Faculty of Medicine,AFGHANISTAN,,
1394932560,University of Nigeria Faculty of Medicine,NIGERIA,,
1347359984,Avalon University School of Medicine,CURACAO,,
1683844137,University of Ibadan College of Medicine,NIGERIA,,
1782434212,Kwame Nkrumah University of Science & Technology School of Medical S,GHANA,,
1817818099,University of British Columbia Faculty of Medicine,CANADA,,
1831828340,University of British Columbia Faculty of Medicine,CANADA,,
1848410856,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1040330646,"University of the West Indies Faculty of Medical Sciences, Jamaica",JAMAICA,,
1493760810,Tehran University of Medical Sciences School of Medicine,IRAN,,
1726556012,King's College London GKT School of Medicine,UNITED KINGDOM,,
1881632310,University of Health Sciences Antigua School of Medicine,ANTIGUA AND BARBUDA,MCCQE Part I April 2019,Fail
2010970364,St. Matthew's University School of Medicine (Grand Cayman),CAYMAN ISLANDS,MCCQE Part I October 2018,Fail
1657262893,University of the Philippines Manila College of Medicine,PHILIPPINES,MCCQE Part I April 2019,Fail
1353796979,Bahria University Medical & Dental College,PAKISTAN,,
1216583630,"Cumming School of Medicine, University of Calgary",CANADA,,
2008948430,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I Fall 2017,Fail
1467154206,University of Toronto Faculty of Medicine,CANADA,,
1931352264,Université Mohammed V de Rabat Faculté de Médecine et de Pharmacie,MOROCCO,,
1212287831,Jordan University of Science and Technology Faculty of Medicine,JORDAN,,
1031373679,,,,
1663567583,"University of Science, Arts & Technology (USAT) Faculty of Medicine",MONTSERRAT,,
1298577090,University of British Columbia Faculty of Medicine,CANADA,MCCQE Part I April 2019,Fail
1580570815,China Medical University,CHINA,,
1986581822,University of British Columbia Faculty of Medicine,CANADA,,
1284440598,Saba University School of Medicine,SABA,,
1822594459,Royal College of Surgeons in Ireland - Medical University of Bahrain,BAHRAIN,,
1534718359,St. George's University School of Medicine,GRENADA,,
1350233787,University of Lagos College of Medicine,NIGERIA,MCCQE Part I Fall 2017,Fail
1377985229,University of Benin School of Medicine,NIGERIA,,
1295611033,Medical University of Gdansk Faculty of Medicine,POLAND,,
1926368193,Niger Delta University College of Medical Sciences,NIGERIA,,
1222078155,University of Ibadan College of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1962831154,University of Tripoli Faculty of Medicine,LIBYA,,
1140758153,"University of Sydney, Sydney Medical School",AUSTRALIA,,
1756644018,University of Birmingham College of Medical and Dental Sciences,UNITED KINGDOM,,
1554119414,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,MCCQE Part I April 2019,Fail
1619518137,Saba University School of Medicine,SABA,,
1096928174,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1768983246,University of British Columbia Faculty of Medicine,CANADA,,
1950658409,University of Liverpool School of Medicine,UNITED KINGDOM,,
1670345905,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,,
1071180069,University of British Columbia Faculty of Medicine,CANADA,,
1780842537,"King Saud University, Riyadh College of Medicine",SAUDI ARABIA,,
1402395608,Sri Ramachandra Institute of Medical Education and Research,INDIA,,
1583609253,Université de Montréal Faculté de Médecine,CANADA,,
1815759524,"University of the West Indies Faculty of Medicine St. Augustine, Tri",TRINIDAD AND TOBAGO,,
1352000071,Universitatea de Medicin? ?i Farmacie Grigore T. Popa Facultatea de,ROMANIA,,
1054546691,Alexandria University Faculty of Medicine,EGYPT,,
1700987825,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1490350029,University of British Columbia Faculty of Medicine,CANADA,,
2006958801,University of Queensland Faculty of Medicine,AUSTRALIA,,
1060155437,Liaquat University of Medical & Health Sciences Jamshoro,PAKISTAN,MCCQE Part I July 2019,Fail
2012954768,University of Tripoli Faculty of Medicine,LIBYA,,
1596309822,Manchester Medical School,UNITED KINGDOM,,
1584482925,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1956978017,Poznan University of Medical Sciences Center for Medical Education i,POLAND,MCCQE Part I April 2018,Fail
1316120145,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1508533905,"Cumming School of Medicine, University of Calgary",CANADA,,
1667827002,Université de Montréal Faculté de Médecine,CANADA,,
1428497051,Dalhousie University Faculty of Medicine,CANADA,,
1202765482,"Cumming School of Medicine, University of Calgary",CANADA,,
1045370126,"Xavier University School of Medicine, Aruba",ARUBA,,
